Time,Body Position (x),Body Position (y),Body Position (z),Head Position (x),Head Position (y),Head Position (z),Region (Color),
373.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
374,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
374.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
374.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
374.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
375,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
375.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
375.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
375.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
376,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
376.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
376.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
376.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
377,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
377.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
377.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
377.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
378,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
378.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
378.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
378.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
379,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
379.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
379.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
379.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
380,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
380.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
380.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
380.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
381,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
381.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
381.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
381.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
382,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
382.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
382.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
382.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
383,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
383.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
383.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
383.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
384,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
384.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
384.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
384.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
385,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
385.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
385.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
385.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
386,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
386.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
386.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
386.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
387,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
387.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
387.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
387.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
388,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
388.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
388.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
388.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
389,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
389.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
389.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
389.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
390,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
390.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
390.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
390.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
391,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
391.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
391.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
391.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
392,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
392.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
392.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
392.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
393,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
393.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
393.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
393.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
394,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
394.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
394.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
394.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
395,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
395.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
395.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
395.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
396,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
396.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
396.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
396.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
397,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
397.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
397.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
397.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
398,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
398.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
398.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
398.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
399,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
399.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
399.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
399.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
400,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
400.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
400.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
400.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
401,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
401.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
401.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
401.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
402,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
402.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
402.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
402.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
403,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
403.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
403.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
403.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
404,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
404.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
404.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
404.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
405,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
405.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
405.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
405.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
406,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
406.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
406.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
406.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
407,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
407.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
407.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
407.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
408,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
408.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
408.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
408.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
409,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
409.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
409.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
409.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
410,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
410.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
410.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
410.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
411,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
411.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
411.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
411.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
412,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
412.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
412.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
412.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
413,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
413.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
413.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
413.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
414,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
414.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
414.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
414.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
415,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
415.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
415.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
415.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
416,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
416.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
416.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
416.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
417,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
417.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
417.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
417.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
418,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
418.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
418.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
418.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
419,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
419.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
419.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
419.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
420,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
420.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
420.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
420.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
421,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
421.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
421.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
421.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
422,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
422.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
422.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
422.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
423,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
423.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
423.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
423.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
424,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
424.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
424.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
424.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
425,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
425.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
425.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
425.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
426,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
426.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
426.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
426.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
427,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
427.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
427.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
427.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
428,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
428.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
428.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
428.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
429,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
429.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
429.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
429.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
430,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
430.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
430.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
430.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
431,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
431.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
431.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
431.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
432,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
432.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
432.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
432.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
433,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
433.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
433.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
433.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
434,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
434.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
434.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
434.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
435,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
435.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
435.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
435.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
436,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
436.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
436.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
436.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
437,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
437.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
437.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
437.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
438,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
438.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
438.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
438.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
439,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
439.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
439.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
439.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
440,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
440.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
440.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
440.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
441,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
441.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
441.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
441.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
442,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
442.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
442.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
442.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
443,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
443.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
443.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
443.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
444,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
444.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
444.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
444.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
445,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
445.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
445.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
445.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
446,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
446.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
446.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
446.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
447,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
447.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
447.5,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
447.75,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
448,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
448.25,-3.956438,0.3299997,-0.5024766,-3.956438,1.88,-0.5024766,Green Floor,
